time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,0.429363768592,1.16085571703,20.8992948852,0.0867564056378,0.0889538588111,0.0,-0.346113022792,0.883173424177,5.71302556147,0.0654073481192,0.0877467374154,0.0,479.06078548150793,481.3666188811688,479.3705661046901,479.539878698287
3.4800000000000026,0.407160972861,1.21523025625,21.2402698945,0.0907311746877,0.0937573157963,0.0,-0.394403782371,0.929635112174,5.65299710163,0.0678723017193,0.0566155566136,0.0,418.81821805674974,416.1064603796261,418.5879467654616,418.8059974239168
3.5400000000000027,0.381779695961,1.27265787645,21.5798471394,0.0950663768754,0.0969405978184,0.0,-0.451920649396,0.984975716174,5.66605888813,0.0798213244806,0.044765818148,0.0,442.29808903560246,441.322741913337,441.13025152289066,442.1200612428321
3.6000000000000028,0.352466398735,1.33390240615,21.9245333785,0.0994235413386,0.0996240402829,0.0,-0.52540048985,1.05692916918,5.82254261256,0.0515782279809,0.0446403810297,0.0,485.71925746394527,485.71080770698603,487.106010270882,484.9923819213218
3.660000000000003,0.318815245354,1.39942320454,22.2772969372,0.103011043819,0.101947611487,0.0,-0.596502244957,1.12737185365,5.935521763,0.0725482414532,0.0229978617281,0.0,475.30135209404483,473.6400811154798,474.5206187200243,476.1301287886315
3.720000000000003,0.281347844533,1.46874959521,22.6320328992,0.107905891373,0.102773581859,0.0,-0.652530046772,1.18389238746,5.88912843539,0.0953164983045,-0.0203716177448,0.0,427.8377311434836,424.12828898017654,425.5623972291058,427.51277091886345
3.780000000000003,0.240278237328,1.54179713275,22.9862430537,0.113800485339,0.1020504612,0.0,-0.716347902509,1.25152548778,5.91759159967,0.103530225605,0.000838104909694,0.0,448.6922979343007,450.4113354717731,450.6056088703074,451.27734001831305
3.840000000000003,0.19552520066,1.61886006272,23.340826149,0.120662176286,0.102162366882,0.0,-0.775428760034,1.31779099578,5.90177024228,0.130117353405,0.0038439371507,0.0,436.7127405933793,436.96340472171704,435.45260201547296,437.6830112247729
3.900000000000003,0.147264046417,1.69997262796,23.6940599016,0.128495479598,0.102335656816,0.0,-0.833302631484,1.3866095899,5.87265772435,0.131415488384,0.000904487157866,0.0,432.7385244309376,432.49090682107,432.4271658552463,432.5526692774126
3.960000000000003,0.0949134382978,1.7861202003,24.051455724,0.137153856279,0.102239541533,0.0,-0.911617002764,1.48577124069,6.03940573611,0.162177947256,-0.00715671796161,0.0,492.84872012219245,492.25248107173155,492.0215988357326,494.31078603901295
4.020000000000002,0.0386999233398,1.87729400252,24.4107822099,0.146465591494,0.101761356212,0.0,-0.962184733256,1.55410210382,5.93847255628,0.135179567601,-0.0096475642327,0.0,411.9217545479983,411.70148249316003,411.11939641402387,408.74405628490865
4.080000000000001,-0.02084573451,1.97313678028,24.7669798109,0.154442441987,0.101403883625,0.0,-1.02262780575,1.64132839499,5.93457240722,0.128066985379,0.000554424568085,0.0,442.21714183784246,443.0569920666445,442.80654437095933,442.2372478340944
4.14,-0.0840911372644,2.07446471875,25.1236563471,0.161817365141,0.101748121737,0.0,-1.08555508392,1.73689849007,5.95429113592,0.109862554846,0.0144860874871,0.0,450.251290564579,451.37716228143535,451.0945942815793,449.6351244438995
4.199999999999998,-0.151088040268,2.1815992856,25.4811573944,0.168118654206,0.102370532141,0.0,-1.14773378297,1.83477608271,5.96212205672,0.0929710480807,0.000523707802657,0.0,448.2578234333723,447.12140050947414,448.1023439753865,446.7362274862723
4.259999999999997,-0.222135391812,2.29521880755,25.8420720247,0.17429918278,0.102585573888,0.0,-1.22046026796,1.95300419425,6.06752622707,0.117894495007,0.00909311303232,0.0,477.52983572874183,478.183144303492,477.81888134481835,479.7236406047973
4.319999999999996,-0.29731586443,2.41565613556,26.2069997055,0.181800683806,0.103210500558,0.0,-1.28558777712,2.06216207565,6.09627300351,0.136415138164,0.0129369892129,0.0,455.403807398105,455.71110888063475,456.83933751005077,458.3275460926677
4.379999999999995,-0.376630916229,2.54315317248,26.5756336172,0.189648467169,0.103661964049,0.0,-1.35825068848,2.18839580821,6.19063910457,0.11615131351,-0.00642559381832,0.0,479.09645541113434,477.6216168046438,477.8479070539479,476.314532882025
4.439999999999993,-0.459652930241,2.6771693514,26.943656926,0.196800515857,0.103528199914,0.0,-1.40919747987,2.27937099225,6.07717183329,0.124687114183,0.00506349158296,0.0,412.81277645805176,413.8256575776808,411.1305439392657,411.90031527228837
4.499999999999992,-0.546280811217,2.81777509697,27.309999667,0.204009307674,0.103994360477,0.0,-1.47839696776,2.40805375351,6.13357724526,0.10903349375,0.0126957697441,0.0,467.73773531852345,468.33176658164757,467.16000646887255,465.9496878711427
4.559999999999991,-0.63700057451,2.96608638258,27.6789986543,0.210977849172,0.105152195386,0.0,-1.54566070499,2.53615782195,6.16584225955,0.127505252166,0.0300032006708,0.0,459.49519525122236,460.8654802995837,461.4685188304303,462.93595495735525
4.6199999999999894,-0.731030354194,3.12070757581,28.0429380403,0.218530954778,0.106885931899,0.0,-1.58888522591,2.61848042392,5.96628375056,0.122433961522,0.0265833525281,0.0,383.63472475937056,383.3101467930953,382.99155496577,382.5259762765754
4.679999999999988,-0.827839166053,3.2806754508,28.3963516969,0.22598409254,0.108561360247,0.0,-1.63826917315,2.71435446436,5.81466782118,0.127565995641,0.0304779006795,0.0,399.8877319947372,400.2427341344133,397.5153717097934,398.00147216916463
4.739999999999987,-0.928895799526,3.44907943393,28.7518551411,0.234107759259,0.110448303842,0.0,-1.7303608031,2.89965558086,6.03368532115,0.147668959421,0.0333235648807,0.0,514.9315845415122,515.1330853186452,515.2351218187121,516.6685775612017
4.799999999999986,-1.03533380883,3.62838090668,29.1187319829,0.242610707927,0.112969427246,0.0,-1.81770888537,3.07767115823,6.1940252651,0.12586412538,0.0553589230932,0.0,501.37725617788243,502.97666517796165,502.9525563857463,501.38640615831287
4.859999999999984,-1.14612905914,3.81652524286,29.4870918028,0.250877900761,0.1158508733,0.0,-1.87575389937,3.19439578927,6.08480223832,0.154686956719,0.0263459747538,0.0,421.24486552889226,418.72917379153574,419.03730092492964,421.5542582065098
4.919999999999983,-1.26138025305,4.01377722817,29.8565879852,0.259861033262,0.118065695276,0.0,-1.96604388068,3.38128395641,6.23021984543,0.137268610801,0.0523921546327,0.0,499.66091275929153,501.5569922076565,501.41158623725244,500.1624181866
4.979999999999982,-1.38143883439,4.22096927647,30.2293184707,0.26770611473,0.120675679909,0.0,-2.03616408943,3.52566573287,6.19377529472,0.112706768273,0.0123807010583,0.0,448.2334416704379,444.96991579022847,449.59192184096185,447.61206065627664
5.0399999999999805,-1.5060520006,4.43760306498,30.6022516465,0.274146297297,0.121793283781,0.0,-2.11764811567,3.69582316516,6.23651786925,0.0935474301208,0.0288561317315,0.0,472.11811861179115,473.3878419580167,475.0826740055621,473.62015298672094
